0.000	0.000	0.000
0.024	0.000	0.000
0.044	0.000	0.000
0.065	0.000	0.000
0.085	0.000	0.000
0.105	0.000	0.000
0.125	0.000	0.000
0.145	0.000	0.000
0.165	0.000	0.000
0.185	0.000	0.000
0.206	0.000	0.000
0.226	0.000	0.000
0.246	0.000	0.000
0.266	0.000	0.000
0.287	0.000	0.000
0.307	0.000	0.000
0.327	0.000	0.000
0.347	0.000	0.000
0.367	0.000	0.000
0.387	0.000	0.000
0.407	0.000	0.000
0.427	0.000	0.000
0.447	0.000	0.000
0.467	0.000	0.000
0.487	0.000	0.000
0.507	0.000	0.000
0.527	0.000	0.000
0.547	0.000	0.000
0.567	0.000	0.000
0.587	0.000	0.000
0.607	0.000	0.000
0.627	0.000	0.000
0.647	0.000	0.000
0.668	0.000	0.000
0.688	0.000	0.000
0.708	0.000	0.000
0.728	0.000	0.000
0.748	0.000	0.000
0.768	0.000	0.000
0.789	0.000	0.000
0.809	0.000	0.000
0.829	0.000	0.000
0.850	0.000	0.000
0.870	0.000	0.000
0.890	0.000	0.000
0.910	0.000	0.000
0.931	0.000	0.000
0.952	0.000	0.000
0.972	0.000	0.000
0.992	0.000	0.000
1.012	0.000	0.000
1.033	0.000	0.000
1.053	0.000	0.000
1.073	0.000	0.000
1.093	0.000	0.000
1.113	0.000	0.000
1.133	0.000	0.000
1.153	0.000	0.000
1.174	0.000	0.000
1.195	0.000	0.000
1.215	0.000	0.000
1.235	0.000	0.000
1.255	0.000	0.000
1.276	0.000	0.000
1.297	0.000	0.000
1.317	0.000	0.000
1.337	0.000	0.000
1.357	0.000	0.000
1.377	0.000	0.000
1.397	0.000	0.000
1.418	0.000	0.000
1.438	0.000	0.000
1.458	0.000	0.000
1.478	0.000	0.000
1.499	0.000	0.000
1.519	0.000	0.000
1.539	0.000	0.000
1.559	0.000	0.000
1.579	0.000	0.000
1.599	0.000	0.000
1.619	0.000	0.000
1.640	0.000	0.000
1.660	0.000	0.000
1.680	0.000	0.000
1.700	0.000	0.000
1.720	0.000	0.000
1.740	0.000	0.000
1.760	0.000	0.000
1.781	0.000	0.000
1.801	0.000	0.000
1.821	0.000	0.000
1.841	0.000	0.000
1.862	0.000	0.000
