0.000	0.000	0.000
0.023	0.000	0.000
0.045	0.000	0.000
0.065	0.000	0.000
0.085	0.000	0.000
0.105	0.000	0.000
0.125	0.000	0.000
0.146	0.000	0.000
0.166	0.000	0.000
0.187	0.000	0.000
0.207	0.000	0.000
0.227	0.000	0.000
0.247	0.000	0.000
0.267	0.000	0.000
0.288	0.000	0.000
0.308	0.000	0.000
0.328	0.000	0.000
0.348	0.000	0.000
0.368	0.000	0.000
0.388	0.000	0.000
0.409	0.000	0.000
0.429	0.000	0.000
0.449	0.000	0.000
0.470	0.000	0.000
0.490	0.000	0.000
0.510	0.000	0.000
0.530	0.000	0.000
0.550	0.000	0.000
0.570	0.000	0.000
0.590	0.000	0.000
0.611	0.000	0.000
0.632	0.000	0.000
0.653	0.000	0.000
0.673	0.000	0.000
0.693	0.000	0.000
0.713	0.000	0.000
0.733	0.000	0.000
0.753	0.000	0.000
0.773	0.000	0.000
0.793	0.000	0.000
0.813	0.000	0.000
0.833	0.000	0.000
0.853	0.000	0.000
0.873	0.000	0.000
0.895	0.000	0.000
0.915	0.000	0.000
0.936	0.000	0.000
0.956	0.000	0.000
0.976	0.000	0.000
0.996	0.000	0.000
1.016	0.000	0.000
1.036	0.000	0.000
1.056	0.000	0.000
1.076	0.000	0.000
1.096	0.000	0.000
1.116	0.000	0.000
1.136	0.000	0.000
1.157	0.000	0.000
1.177	0.000	0.000
1.197	0.000	0.000
1.218	0.000	0.000
1.238	0.000	0.000
1.258	0.000	0.000
1.278	0.000	0.000
1.299	0.000	0.000
1.319	0.000	0.000
1.339	0.000	0.000
1.359	0.000	0.000
1.379	0.000	0.000
1.399	0.000	0.000
1.419	0.000	0.000
1.439	0.000	0.000
1.459	0.000	0.000
1.479	0.000	0.000
1.499	0.000	0.000
1.519	0.000	0.000
1.539	0.000	0.000
1.559	0.000	0.000
1.579	0.000	0.000
1.599	0.000	0.000
1.619	0.000	0.000
1.639	0.000	0.000
1.659	0.000	0.000
1.679	0.000	0.000
1.699	0.000	0.000
1.719	0.000	0.000
1.740	0.000	0.000
1.760	0.000	0.000
1.780	0.000	0.000
1.800	0.000	0.000
1.821	0.000	0.000
1.842	0.000	0.000
1.862	0.000	0.000
1.882	0.000	0.000
1.902	0.000	0.000
1.922	0.000	0.000
1.942	0.000	0.000
1.963	0.000	0.000
1.983	0.000	0.000
2.003	0.000	0.000
2.023	0.000	0.000
2.044	0.000	0.000
2.064	0.000	0.000
2.084	0.000	0.000
2.104	0.000	0.000
2.124	0.000	0.000
2.144	0.000	0.000
2.165	0.000	0.000
2.185	0.000	0.000
3.843	0.000	0.000
3.864	0.000	0.000
3.884	0.000	0.000
3.904	0.000	0.000
3.925	0.000	0.000
3.945	0.000	0.000
3.965	0.000	0.000
3.985	0.000	0.000
4.005	0.000	0.000
4.026	0.000	0.000
4.046	0.000	0.000
4.067	0.000	0.000
4.087	0.000	0.000
4.108	0.000	0.000
4.128	0.000	0.000
4.148	0.000	0.000
4.168	0.000	0.000
4.188	0.000	0.000
4.208	0.000	0.000
4.228	0.000	0.000
4.248	0.000	0.000
4.268	0.000	0.000
4.288	0.000	0.000
4.308	0.000	0.000
4.328	0.000	0.000
4.348	0.000	0.000
4.368	0.000	0.000
4.388	0.000	0.000
4.409	0.000	0.000
4.429	0.000	0.000
4.449	0.000	0.000
4.470	0.000	0.000
4.490	0.000	0.000
4.510	0.000	0.000
4.530	0.000	0.000
4.551	0.000	0.000
4.571	0.000	0.000
4.591	0.000	0.000
4.611	0.000	0.000
4.631	0.000	0.000
4.652	0.000	0.000
4.672	0.000	0.000
4.692	0.000	0.000
4.712	0.000	0.000
4.733	0.000	0.000
4.753	0.000	0.000
4.773	0.000	0.000
4.793	0.000	0.000
4.813	0.000	0.000
4.833	0.000	0.000
4.853	0.000	0.000
4.874	0.000	0.000
4.894	0.000	0.000
4.914	0.000	0.000
4.934	0.000	0.000
4.954	0.000	0.000
4.974	0.000	0.000
4.994	0.000	0.000
5.014	0.000	0.000
5.034	0.000	0.000
5.054	0.000	0.000
5.074	0.000	0.000
5.094	0.000	0.000
5.114	0.000	0.000
5.134	0.000	0.000
5.154	0.000	0.000
5.175	0.000	0.000
5.196	0.000	0.000
5.216	0.000	0.000
5.236	0.000	0.000
5.256	0.000	0.000
5.276	0.000	0.000
5.296	0.000	0.000
5.316	0.000	0.000
5.336	0.000	0.000
5.356	0.000	0.000
5.376	0.000	0.000
5.396	0.000	0.000
5.416	0.000	0.000
5.436	0.000	0.000
5.457	0.000	0.000
5.477	0.000	0.000
5.497	0.000	0.000
5.517	0.000	0.000
5.538	0.000	0.000
5.559	0.000	0.000
5.579	0.000	0.000
5.599	0.000	0.000
5.619	0.000	0.000
5.639	0.000	0.000
