0.000	0.000	0.000
0.023	0.000	0.000
0.044	0.000	0.000
0.064	0.000	0.000
0.084	0.000	0.000
0.104	0.000	0.000
0.124	0.000	0.000
0.144	0.000	0.000
0.165	0.000	0.000
0.186	0.000	0.000
0.207	0.000	0.000
0.227	0.000	0.000
0.247	0.000	0.000
0.267	0.000	0.000
0.287	0.000	0.000
0.307	0.000	0.000
0.327	0.000	0.000
0.347	0.000	0.000
0.367	0.000	0.000
0.388	0.000	0.000
0.408	0.000	0.000
0.428	0.000	0.000
0.449	0.000	0.000
0.469	0.000	0.000
0.489	0.000	0.000
0.509	0.000	0.000
0.529	0.000	0.000
0.550	0.000	0.000
0.570	0.000	0.000
0.591	0.000	0.000
0.611	0.000	0.000
0.631	0.000	0.000
0.651	0.000	0.000
0.671	0.000	0.000
0.692	0.000	0.000
0.712	0.000	0.000
0.732	0.000	0.000
0.752	0.000	0.000
0.772	0.000	0.000
0.792	0.000	0.000
0.812	0.000	0.000
0.832	0.000	0.000
0.853	0.000	0.000
0.874	0.000	0.000
0.894	0.000	0.000
0.914	0.000	0.000
0.934	0.000	0.000
0.954	0.000	0.000
0.974	0.000	0.000
0.994	0.000	0.000
1.014	0.000	0.000
1.034	0.000	0.000
1.054	0.000	0.000
1.075	0.000	0.000
1.095	0.000	0.000
1.116	0.000	0.000
1.136	0.000	0.000
1.156	0.000	0.000
1.176	0.000	0.000
1.196	0.000	0.000
1.217	0.000	0.000
1.237	0.000	0.000
1.257	0.000	0.000
1.277	0.000	0.000
1.297	0.000	0.000
1.319	0.000	0.000
1.339	0.000	0.000
1.359	0.000	0.000
1.379	0.000	0.000
1.399	0.000	0.000
1.420	0.000	0.000
1.440	0.000	0.000
1.460	0.000	0.000
1.480	0.000	0.000
1.500	0.000	0.000
1.520	0.000	0.000
1.541	0.000	0.000
1.562	0.000	0.000
1.582	0.000	0.000
1.602	0.000	0.000
1.623	0.000	0.000
1.644	0.000	0.000
1.664	0.000	0.000
1.684	0.000	0.000
1.704	0.000	0.000
1.724	0.000	0.000
1.744	0.000	0.000
1.764	0.000	0.000
1.784	0.000	0.000
1.805	0.000	0.000
1.825	0.000	0.000
1.845	0.000	0.000
1.865	0.000	0.000
1.885	0.000	0.000
1.905	0.000	0.000
1.925	0.000	0.000
1.945	0.000	0.000
1.965	0.000	0.000
1.985	0.000	0.000
2.005	0.000	0.000
2.025	0.000	0.000
2.045	0.000	0.000
2.066	0.000	0.000
2.087	0.000	0.000
2.107	0.000	0.000
2.127	0.000	0.000
2.147	0.000	0.000
2.168	0.000	0.000
2.188	0.000	0.000
2.208	0.000	0.000
2.228	0.000	0.000
2.248	0.000	0.000
2.269	0.000	0.000
2.289	0.000	0.000
2.310	0.000	0.000
2.330	0.000	0.000
2.350	0.000	0.000
2.370	0.000	0.000
2.390	1.000	0.000
2.410	1.000	0.000
2.430	1.000	0.000
2.451	1.000	0.000
2.471	1.000	0.000
2.491	1.000	0.000
2.512	1.000	0.000
2.532	1.000	0.000
2.552	1.000	0.000
2.573	1.000	0.000
2.594	1.000	0.000
2.614	1.000	0.000
2.634	1.000	0.000
2.654	1.000	0.000
2.674	1.000	0.000
2.694	1.000	0.000
2.714	1.000	0.000
2.734	1.000	0.000
2.754	1.000	0.000
2.774	1.000	0.000
2.795	1.000	0.000
2.815	1.000	0.000
2.836	1.000	0.000
2.857	1.000	0.000
2.878	1.000	0.000
2.898	1.000	0.000
2.919	1.000	0.000
2.939	1.000	0.000
2.959	1.000	0.000
2.979	1.000	0.000
2.999	1.000	0.000
3.019	1.000	0.000
3.039	1.000	0.000
3.059	1.000	0.000
3.079	1.000	0.000
3.099	1.000	0.000
3.119	1.000	0.000
3.139	1.000	0.000
3.159	1.000	0.000
3.180	1.000	0.000
3.200	1.000	0.000
3.220	1.000	0.000
3.240	1.000	0.000
3.261	1.000	0.000
3.281	1.000	0.000
3.301	1.000	0.000
3.321	1.000	0.000
3.341	1.000	0.000
3.361	1.000	0.000
3.381	1.000	0.000
3.401	1.000	0.000
3.421	1.000	0.000
3.442	1.000	0.000
3.463	1.000	0.000
3.485	1.000	0.000
3.505	1.000	0.000
3.525	1.000	0.000
3.545	1.000	0.000
3.565	1.000	0.000
3.586	1.000	0.000
3.606	1.000	0.000
3.626	1.000	0.000
3.647	1.000	0.000
3.667	1.000	0.000
3.687	1.000	0.000
3.707	1.000	0.000
3.727	1.000	0.000
3.748	1.000	0.000
3.768	1.000	0.000
3.788	1.000	0.000
3.809	1.000	0.000
3.829	1.000	0.000
3.849	1.000	0.000
3.870	1.000	0.000
3.890	1.000	0.000
3.910	1.000	0.000
3.930	1.000	0.000
3.950	1.000	0.000
3.970	1.000	0.000
3.990	1.000	0.000
4.010	1.000	0.000
4.030	1.000	0.000
4.050	1.000	0.000
4.071	1.000	0.000
4.091	1.000	0.000
4.111	1.000	0.000
4.131	1.000	0.000
4.152	1.000	0.000
4.173	1.000	0.000
4.193	1.000	0.000
4.214	1.000	0.000
4.234	1.000	0.000
4.254	1.000	0.000
4.275	1.000	0.000
4.296	1.000	0.000
4.316	1.000	0.000
4.337	1.000	0.000
4.357	1.000	0.000
4.377	1.000	0.000
4.398	1.000	0.000
4.418	1.000	0.000
