0.000	0.000	0.000
0.023	0.000	0.000
0.043	0.000	0.000
0.063	0.000	0.000
0.084	0.000	0.000
0.105	0.000	0.000
0.125	0.000	0.000
0.145	0.000	0.000
0.165	0.000	0.000
0.186	0.000	0.000
0.206	0.000	0.000
0.226	0.000	0.000
0.246	0.000	0.000
0.267	0.000	0.000
0.287	0.000	0.000
0.307	0.000	0.000
0.328	0.000	0.000
0.348	0.000	0.000
0.369	0.000	0.000
0.389	0.000	0.000
0.409	0.000	0.000
0.429	0.000	0.000
0.449	0.000	0.000
0.469	0.000	0.000
0.489	0.000	0.000
0.509	0.000	0.000
0.530	0.000	0.000
0.550	0.000	0.000
0.571	0.000	0.000
0.591	0.000	0.000
0.611	0.000	0.000
0.631	0.000	0.000
0.652	0.000	0.000
0.672	0.000	0.000
0.692	0.000	0.000
0.712	0.000	0.000
0.733	0.000	0.000
0.753	0.000	0.000
0.773	0.000	0.000
0.793	0.000	0.000
0.814	0.000	0.000
0.834	0.000	0.000
0.854	0.000	0.000
0.874	0.000	0.000
0.894	0.000	0.000
0.914	0.000	0.000
0.935	0.000	0.000
0.955	0.000	0.000
0.975	0.000	0.000
0.995	0.000	0.000
1.015	0.000	0.000
1.035	0.000	0.000
1.055	0.000	0.000
1.076	0.000	0.000
1.096	0.000	0.000
1.119	0.000	0.000
1.139	0.000	0.000
3.165	0.000	0.000
3.185	0.000	0.000
3.206	0.000	0.000
3.226	0.000	0.000
3.246	0.000	0.000
3.266	0.000	0.000
3.286	0.000	0.000
3.306	0.000	0.000
3.326	0.000	0.000
3.346	0.000	0.000
3.367	0.000	0.000
3.387	0.000	0.000
3.407	0.000	0.000
3.428	0.000	0.000
3.448	0.000	0.000
3.469	0.000	0.000
3.489	0.000	0.000
3.509	0.000	0.000
3.529	0.000	0.000
3.550	0.000	0.000
3.570	0.000	0.000
3.590	0.000	0.000
3.612	0.000	0.000
3.632	0.000	0.000
3.652	0.000	0.000
3.672	0.000	0.000
3.692	0.000	0.000
3.712	0.000	0.000
3.732	0.000	0.000
3.753	0.000	0.000
3.773	0.000	0.000
3.793	0.000	0.000
3.813	0.000	0.000
3.833	0.000	0.000
3.853	0.000	0.000
3.873	0.000	0.000
3.893	0.000	0.000
3.913	0.000	0.000
3.933	0.000	0.000
3.953	0.000	0.000
3.974	0.000	0.000
3.995	0.000	0.000
4.015	0.000	0.000
4.035	0.000	0.000
4.055	0.000	0.000
4.075	0.000	0.000
4.095	0.000	0.000
4.115	0.000	0.000
4.135	0.000	0.000
4.156	0.000	0.000
4.176	0.000	0.000
4.196	0.000	0.000
4.216	0.000	0.000
4.236	0.000	0.000
4.256	0.000	0.000
4.276	0.000	0.000
4.297	0.000	0.000
4.317	0.000	0.000
4.337	0.000	0.000
4.357	0.000	0.000
4.377	0.000	0.000
4.397	0.000	0.000
4.417	0.000	0.000
4.438	0.000	0.000
4.458	0.000	0.000
4.478	0.000	0.000
4.498	0.000	0.000
4.518	0.000	0.000
4.538	0.000	0.000
4.559	0.000	0.000
4.580	0.000	0.000
4.601	0.000	0.000
4.621	0.000	0.000
4.641	0.000	0.000
4.661	0.000	0.000
4.681	0.000	0.000
4.701	0.000	0.000
4.721	0.000	0.000
4.741	0.000	0.000
4.761	0.000	0.000
4.781	0.000	0.000
4.801	0.000	0.000
4.822	0.000	0.000
4.842	0.000	0.000
4.862	0.000	0.000
4.882	0.000	0.000
4.902	0.000	0.000
4.922	0.000	0.000
4.942	0.000	0.000
4.962	0.000	0.000
4.983	0.000	0.000
5.003	0.000	0.000
5.023	0.000	0.000
5.043	0.000	0.000
5.063	0.000	0.000
5.083	0.000	0.000
5.103	0.000	0.000
5.123	0.000	0.000
5.143	0.000	0.000
5.163	0.000	0.000
5.184	0.000	0.000
5.204	0.000	0.000
5.224	0.000	0.000
5.244	0.000	0.000
5.264	0.000	0.000
5.284	0.000	0.000
5.304	0.000	0.000
5.324	0.000	0.000
5.344	0.000	0.000
5.364	0.000	0.000
5.384	0.000	0.000
5.404	0.000	0.000
5.424	0.000	0.000
5.444	0.000	0.000
5.464	0.000	0.000
5.484	0.000	0.000
5.504	0.000	0.000
5.524	0.000	0.000
5.545	0.000	0.000
5.565	0.000	0.000
5.585	0.000	0.000
5.605	0.000	0.000
5.625	0.000	0.000
5.645	0.000	0.000
5.665	0.000	0.000
5.685	0.000	0.000
5.705	0.000	0.000
5.725	0.000	0.000
5.745	0.000	0.000
5.765	0.000	0.000
5.785	0.000	0.000
5.805	0.000	0.000
5.825	0.000	0.000
5.845	0.000	0.000
5.865	0.000	0.000
5.885	0.000	0.000
5.905	0.000	0.000
5.927	0.000	0.000
5.947	0.000	0.000
5.967	0.000	0.000
5.987	0.000	0.000
6.008	0.000	0.000
